model,raw_feature,importance_mean,importance_std
random_forest,h1_hematocrit_min,0.00018055039519643268,6.46599211456822e-06
random_forest,h1_diasbp_invasive_min,0.00017831216715685771,1.715974830379663e-05
random_forest,h1_hematocrit_max,0.00017682001513036338,2.486920043787144e-07
random_forest,h1_mbp_invasive_min,0.00017632263112149493,9.20160416278959e-06
random_forest,h1_arterial_pco2_max,0.0001730896350643496,4.973840088684511e-07
random_forest,h1_hemaglobin_max,0.0001720948670466682,4.9738400881294e-07
random_forest,icu_id,0.00017134879103353207,1.1191140198207883e-05
random_forest,h1_platelets_min,0.0001696079470026035,1.9397976343427104e-05
random_forest,h1_sysbp_invasive_max,0.00016761841096746277,2.4869200440091888e-06
random_forest,h1_sodium_min,0.00016736971896302855,5.222532092452603e-06
random_forest,h1_pao2fio2ratio_max,0.00016612625894107946,3.9790720703924976e-06
random_forest,solid_tumor_with_metastasis,0.00016264457087955542,1.98953603525176e-06
random_forest,h1_arterial_po2_max,0.0001626445708794444,1.4921520263833088e-06
random_forest,d1_diasbp_invasive_min,0.00016239587887501017,1.2434600220601055e-06
random_forest,h1_hemaglobin_min,0.00016115241885295006,1.6911056299417915e-05
random_forest,h1_potassium_max,0.0001589141908134306,6.714684118891423e-06
random_forest,diabetes_mellitus,0.000157670730791315,1.4921520264166155e-05
random_forest,ethnicity,0.00015020997065923192,6.4659921144571975e-06
random_forest,h1_platelets_max,0.00014797174261954593,2.735612048387903e-06
random_forest,h1_wbc_max,0.00014523613057115803,4.973840088684511e-07
random_forest,h1_potassium_min,0.0001405109824876294,9.69898817165804e-06
random_forest,h1_arterial_ph_min,0.00013329891435986951,1.8403208325801224e-05
random_forest,h1_creatinine_min,0.00013255283834673337,5.222532092397092e-06
random_forest,intubated_apache,0.00013155807032905198,2.9594348523898084e-05
random_forest,h1_arterial_pco2_min,0.00013130937832461775,4.476456079260949e-06
random_forest,h1_pao2fio2ratio_min,0.00012857376627611883,7.460760132471655e-07
random_forest,h1_bun_max,0.00012459469420567082,2.7356120484434143e-06
random_forest,h1_creatinine_max,0.00012335123418372174,8.455528149653446e-06
random_forest,h1_bun_min,0.00012061562213538934,1.8651900330124427e-05
random_forest,immunosuppression,0.00011116532596805451,6.217300110133994e-06
random_forest,h1_hco3_max,0.00010693756189311676,1.6911056299473426e-05
random_forest,h1_lactate_max,0.00010121764579196224,4.725148083584152e-06
random_forest,h1_sodium_max,9.94768017611447e-05,1.1937216211288515e-05
random_forest,h1_wbc_min,9.922810975671048e-05,8.704220154198694e-06
random_forest,h1_hco3_min,9.002650559375436e-05,1.0942448193773657e-05
random_forest,h1_albumin_max,6.814160920642909e-05,1.4921520263833088e-06
random_forest,h1_calcium_min,6.565468916225337e-05,1.7408440308230855e-05
random_forest,h1_calcium_max,6.490861314911722e-05,5.719916101210032e-06
random_forest,h1_albumin_min,6.217300110067381e-05,0.0
random_forest,icu_stay_type,5.968608105660911e-05,3.48168806169058e-06
random_forest,h1_lactate_min,5.4960932972913934e-05,3.232996057145332e-06
random_forest,h1_bilirubin_min,2.238228039619372e-05,2.98430405287764e-06
random_forest,arf_apache,1.765713231260957e-05,7.460760131916544e-07
random_forest,hepatic_failure,1.2931984228858884e-05,8.455528149708957e-06
random_forest,h1_bilirubin_max,1.0445064184849695e-05,4.973840088073889e-06
random_forest,cirrhosis,8.952912158466386e-06,4.9738400881294e-07
random_forest,gcs_unable_apache,8.952912158466386e-06,2.9843040528221287e-06
random_forest,leukemia,6.465992114346175e-06,4.9738400881294e-07
random_forest,aids,3.730380066013783e-06,2.2382280396304743e-06
random_forest,lymphoma,1.9895360351962488e-06,9.947680176813911e-07
random_forest,readmission_status,0.0,0.0
gradient_boosted_trees,age,0.018070458423919356,0.0011295590839977554
